"cohort","profile_id","method","profile_mae","barrier_abs_error"
"E018_exposed_development","351ed12a027743dbd735d19d7ec41fe4","zero_shot_active","1.343429006067213","0.5327180022086928"
"E018_exposed_development","38d6c5bbbaa0568d97089af9e1567a19","equal_spacing_interpolation","0.45288074885360813","0.0"
"E018_exposed_development","38d6c5bbbaa0568d97089af9e1567a19","learned_active","0.1401672841555214","0.0986374592982262"
"E018_exposed_development","38d6c5bbbaa0568d97089af9e1567a19","learned_equal","0.1269432116773979","0.07643397186533818"
"E018_exposed_development","38d6c5bbbaa0568d97089af9e1567a19","learned_variance","0.14927062986808362","0.1328599574767626"
"E018_exposed_development","38d6c5bbbaa0568d97089af9e1567a19","path_gp_active","0.6577141621714384","0.0"
"E018_exposed_development","38d6c5bbbaa0568d97089af9e1567a19","path_gp_variance","0.5962338167736557","0.08810480190681247"
"E018_exposed_development","38d6c5bbbaa0568d97089af9e1567a19","random_path_gp","0.6180789402663752","1.2952949773458955"
"E018_exposed_development","38d6c5bbbaa0568d97089af9e1567a19","zero_shot_active","0.09665348231933567","0.058263929463063135"
"E018_exposed_development","3c04fc6f1585062c0e75f1c3bfad71bd","equal_spacing_interpolation","0.5030539505629954","0.15364482867880724"
"E018_exposed_development","3c04fc6f1585062c0e75f1c3bfad71bd","learned_active","0.32292015970993293","0.0147619852230374"
"E018_exposed_development","3c04fc6f1585062c0e75f1c3bfad71bd","learned_equal","0.5096954332797525","0.3282506932802667"
"E018_exposed_development","3c04fc6f1585062c0e75f1c3bfad71bd","learned_variance","0.29992708236311644","0.09423423621265048"
"E018_exposed_development","3c04fc6f1585062c0e75f1c3bfad71bd","path_gp_active","0.3171336221310106","0.4126034337999567"
"E018_exposed_development","3c04fc6f1585062c0e75f1c3bfad71bd","path_gp_variance","0.28105232551940434","0.15402478107716888"
"E018_exposed_development","3c04fc6f1585062c0e75f1c3bfad71bd","random_path_gp","0.7323502558207508","1.6423033369690643"
"E018_exposed_development","3c04fc6f1585062c0e75f1c3bfad71bd","zero_shot_active","0.23720629097417448","0.0"
"E018_exposed_development","424dc860df81d8e0d5d3f6dfe159976c","equal_spacing_interpolation","0.5917807039505635","0.3151416486944072"
"E018_exposed_development","424dc860df81d8e0d5d3f6dfe159976c","learned_active","0.09010415908046494","0.0"
"E018_exposed_development","424dc860df81d8e0d5d3f6dfe159976c","learned_equal","0.16272068976155446","0.011826649892172192"
"E018_exposed_development","424dc860df81d8e0d5d3f6dfe159976c","learned_variance","0.12495431959622867","0.06793068055332974"
"E018_exposed_development","424dc860df81d8e0d5d3f6dfe159976c","path_gp_active","0.21098123457184578","0.23576559724916635"
"E018_exposed_development","424dc860df81d8e0d5d3f6dfe159976c","path_gp_variance","0.30797178479957066","0.11760773898547949"
"E018_exposed_development","424dc860df81d8e0d5d3f6dfe159976c","random_path_gp","0.6962959483182016","1.9312645743906736"
"E018_exposed_development","424dc860df81d8e0d5d3f6dfe159976c","zero_shot_active","0.07607313243964943","0.0"
"E018_exposed_development","47ed04edfe56f245f9dcdfca7f44b94a","equal_spacing_interpolation","0.723451481967964","1.2015555795514956"
"E018_exposed_development","47ed04edfe56f245f9dcdfca7f44b94a","learned_active","0.6286344120944053","0.021922230780462293"
"E018_exposed_development","47ed04edfe56f245f9dcdfca7f44b94a","learned_equal","1.3498732543056307","1.9556417403200292"
"E018_exposed_development","47ed04edfe56f245f9dcdfca7f44b94a","learned_variance","1.2561144438342995","1.8735324855592657"
"E018_exposed_development","47ed04edfe56f245f9dcdfca7f44b94a","path_gp_active","1.5955989485529196","1.3410271820612252"
"E018_exposed_development","47ed04edfe56f245f9dcdfca7f44b94a","path_gp_variance","1.0055631445706232","1.0333755476089932"
"E018_exposed_development","47ed04edfe56f245f9dcdfca7f44b94a","random_path_gp","0.7918433559012109","0.6268688341652369"
"E018_exposed_development","47ed04edfe56f245f9dcdfca7f44b94a","zero_shot_active","0.8971551653220269","0.1697620808041851"
"E018_exposed_development","501342f57224d0bcdd7fa58e253bc017","equal_spacing_interpolation","0.3308968261780036","0.251346884528175"
"E018_exposed_development","501342f57224d0bcdd7fa58e253bc017","learned_active","0.4391711420756907","0.2856717553222552"
"E018_exposed_development","501342f57224d0bcdd7fa58e253bc017","learned_equal","0.2773687232602403","0.013633159034592168"
"E018_exposed_development","501342f57224d0bcdd7fa58e253bc017","learned_variance","0.44061077436519286","0.11018017720342588"
"E018_exposed_development","501342f57224d0bcdd7fa58e253bc017","path_gp_active","0.6936190816994565","0.251346884528175"
"E018_exposed_development","501342f57224d0bcdd7fa58e253bc017","path_gp_variance","0.3557954152765949","0.18510293732639838"
"E018_exposed_development","501342f57224d0bcdd7fa58e253bc017","random_path_gp","0.6340123949210325","0.6510222222480497"
