role,profile,method,candidate_index,angle_rad,target_relative_kcal_mol,prior_relative_kcal_mol,posterior_relative_kcal_mol,selected,selected_order
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,zero_shot_active,11,-0.2617994,5.5,7.375,7.186089226026298,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,zero_shot_active,12,-2.4404543e-09,8.0,8.6875,9.167773465090631,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,zero_shot_active,13,0.2617994,2.75,2.1875,2.75,True,2
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,zero_shot_active,14,0.5235988,2.8125,2.5625,2.3784446046313836,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,zero_shot_active,15,0.7853982,1.5625,3.5,1.8330916481497432,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,zero_shot_active,16,1.0471976,0.25,4.5625,0.8962211358777668,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,zero_shot_active,17,1.3089969,0.25,6.1875,0.25,True,5
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,zero_shot_active,18,1.5707964,1.75,8.75,0.5362071554490235,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,zero_shot_active,19,1.8325957,3.625,10.4375,0.3806801067844132,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,zero_shot_active,20,2.0943952,6.0625,12.75,1.9954388225824138,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,zero_shot_active,21,2.3561945,4.0,13.6875,4.0,True,3
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,zero_shot_active,22,2.6179938,2.4375,8.875,2.077006480611653,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,zero_shot_active,23,2.8797932,2.3125,3.5625,0.3920279700111662,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,0,-3.1415927,0.0,0.0,0.31038959144914013,True,2
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,1,-2.8797932,3.375,9.233120441436768,9.396168433914678,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,2,-2.6179938,0.9375,0.562598705291748,0.0,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,3,-2.3561945,1.3125,2.460464358329773,0.8499452517557042,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,4,-2.0943952,0.875,3.8967686891555786,1.2266915317906064,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,5,-1.8325957,0.75,4.482524275779724,1.0358674367269534,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,6,-1.5707964,1.5,5.552700877189636,1.8103895914491401,True,3
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,7,-1.3089969,2.75,5.223901033401489,1.7100212574338194,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,8,-1.0471976,2.75,5.520098805427551,2.5452296353449166,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,9,-0.7853982,2.125,4.827320337295532,2.43538959144914,True,6
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,10,-0.5235988,3.625,6.429118633270264,4.4841178777501725,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,11,-0.2617994,5.5,8.437849283218384,6.8226289803087115,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,12,-2.4404543e-09,8.0,9.640597105026245,8.310389591449141,True,1
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,13,0.2617994,2.75,3.1290926933288574,1.9953463237378721,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,14,0.5235988,2.8125,3.271013379096985,1.9829020558347326,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,15,0.7853982,1.5625,3.928296446800232,1.8728895914491401,True,5
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,16,1.0471976,0.25,4.583244204521179,1.146571981396276,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,17,1.3089969,0.25,5.775239944458008,0.8424745868304564,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,18,1.5707964,1.75,7.942478179931641,2.06038959144914,True,4
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,19,1.8325957,3.625,9.172299668192863,3.388366347020895,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,20,2.0943952,6.0625,11.123502850532532,6.392929407665336,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,21,2.3561945,4.0,12.629065707325935,9.498328657839128,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,22,2.6179938,2.4375,8.584581851959229,7.080179034398273,False,0
largest_profile_mae_regression_vs_zero_shot,02a64bb7b52b5658bb246275b4d17c9d,learned_equal,23,2.8797932,2.3125,3.182303249835968,2.9084344691370783,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,0,-2.8797932,0.4375,0.7052161842584628,0.32416973320677833,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,1,-2.6179938,1.875,2.831251248717308,1.875,True,6
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,2,-2.3561945,4.3125,6.1518833339214325,4.595335178193528,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,3,-2.0943952,7.625,10.135452456772327,8.108062667080482,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,4,-1.8325957,11.5625,14.370248207822442,12.117546738494973,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,5,-1.5707964,15.9375,18.146535858511925,15.9375,True,3
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,6,-1.3089969,17.8125,18.26249685883522,16.272906262674912,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,7,-1.0471976,14.75,16.59402886033058,14.75,True,5
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,8,-0.7853981,12.5625,15.35575345158577,13.33675321962149,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,9,-0.5235988,11.5,14.61783218383789,12.030456761508177,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,10,-0.2617994,11.5,14.731080383062363,11.322616234654205,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,11,4.490458e-09,14.75,15.208520621061325,11.03761154131455,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,12,0.2617994,13.8125,18.38276293873787,13.8125,True,1
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,13,0.5235988,13.5625,12.987232953310013,8.54510378400435,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,14,0.7853982,14.375,13.583645015954971,9.662997354884,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,15,1.0471976,16.375,15.02681776881218,11.793087110076069,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,16,1.3089969,19.5,16.73142233490944,14.15676858349762,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,17,1.5707964,15.5,17.508181124925613,15.5,True,4
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,18,1.8325957,11.5625,14.539804250001907,13.039518647821179,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,19,2.0943952,7.625,10.56543681025505,9.554578101408387,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,20,2.3561945,4.3125,6.547943323850632,6.011201032940784,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,21,2.6179938,1.875,3.294329971075058,3.155294994313609,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,22,2.8797932,0.5625,0.6100459694862383,0.6820121661349354,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_active,23,3.1415927,0.0,0.0,0.0,True,2
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,0,-2.8797932,0.4375,0.75,0.3540129444190345,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,1,-2.6179938,1.875,2.875,1.875,True,5
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,2,-2.3561945,4.3125,6.25,4.569639980825975,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,3,-2.0943952,7.625,10.3125,8.033178060374615,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,4,-1.8325957,11.5625,14.625,11.98212759971718,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,5,-1.5707964,15.9375,18.625,15.9375,True,3
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,6,-1.3089969,17.8125,16.75,14.289278768141825,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,7,-1.0471976,14.75,15.6875,13.45703566745221,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,8,-0.7853981,12.5625,14.875,12.5625,True,6
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,9,-0.5235988,11.5,14.4375,11.537025076931446,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,10,-0.2617994,11.5,14.875,11.017776176445125,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,11,4.490458e-09,14.75,14.875,10.088225425648794,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,12,0.2617994,13.8125,19.0625,13.8125,True,1
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,13,0.5235988,13.5625,12.5,7.515437679723838,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,14,0.7853982,14.375,13.25,9.109366351349173,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,15,1.0471976,16.375,14.5625,11.520504153209822,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,16,1.3089969,19.5,15.6875,13.667995007589099,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,17,1.5707964,15.5,16.75,15.5,True,4
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,18,1.8325957,11.5625,13.625,12.875671178468181,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,19,2.0943952,7.625,9.9375,9.516016884919395,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,20,2.3561945,4.3125,6.3125,6.142609444318397,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,21,2.6179938,1.875,3.375,3.4079929685754484,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,22,2.8797932,0.5625,0.625,0.74742160190333,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,zero_shot_active,23,3.1415927,0.0,0.0,0.0,True,2
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,0,-2.8797932,0.4375,0.7052161842584628,0.6874639630346735,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,1,-2.6179938,1.875,2.831251248717308,2.554634440438651,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,2,-2.3561945,4.3125,6.1518833339214325,5.462642755457247,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,3,-2.0943952,7.625,10.135452456772327,8.95720208099522,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,4,-1.8325957,11.5625,14.370248207822442,12.672919910785705,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,5,-1.5707964,15.9375,18.146535858511925,15.9375,True,4
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,6,-1.3089969,17.8125,18.26249685883522,15.62157795562283,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,7,-1.0471976,14.75,16.59402886033058,13.715796189000596,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,8,-0.7853981,12.5625,15.35575345158577,12.5625,True,6
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,9,-0.5235988,11.5,14.61783218383789,12.317794826084793,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,10,-0.2617994,11.5,14.731080383062363,13.2658098107868,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,11,4.490458e-09,14.75,15.208520621061325,14.75,True,1
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,12,0.2617994,13.8125,18.38276293873787,18.83220947794079,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,13,0.5235988,13.5625,12.987232953310013,13.92974679021238,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,14,0.7853982,14.375,13.583645015954971,14.375,True,5
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,15,1.0471976,16.375,15.02681776881218,15.011820790301508,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,16,1.3089969,19.5,16.73142233490944,15.624129341087642,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,17,1.5707964,15.5,17.508181124925613,15.5,True,3
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,18,1.8325957,11.5625,14.539804250001907,12.193907544386224,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,19,2.0943952,7.625,10.56543681025505,8.45175619196147,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,20,2.3561945,4.3125,6.547943323850632,5.031494599750941,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,21,2.6179938,1.875,3.294329971075058,2.461598122965696,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,22,2.8797932,0.5625,0.6100459694862383,0.324816634255896,False,0
largest_barrier_regression_vs_learned_equal,02ebfa77892359ec994b04adeff0656b,learned_equal,23,3.1415927,0.0,0.0,0.0,True,2
